7,右手端,255,255,6,0.015304,-0.145952,0.155728,0.997479,0.000000,-0.070956,0.000000,1.000000,0.000000,0.070956,0.000000,0.997479,0.000000
8,左大臂前摆,12,9,0,-0.002371,0.029748,0.404200,0.997479,0.000000,0.070956,0.000000,1.000000,0.000000,-0.070956,0.000000,0.997479,0.071015
9,左大臂侧摆,255,10,8,-0.002371,0.079048,0.404200,0.997479,0.000000,0.070956,0.000000,1.000000,0.000000,-0.070956,0.000000,0.997479,0.000000
10,左臂肘前摆,255,11,9,-0.010112,0.079048,0.295375,0.997479,0.000000,0.070956,0.000000,1.000000,0.000000,-0.070956,0.000000,0.997479,0.000000
11,左手端,255,255,10,-0.020046,0.079048,0.155728,0.997479,0.000000,0.070956,0.000000,1.000000,0.000000,-0.070956,0.000000,0.997479,0.000000
12,右髋前摆,19,13,0,-0.002371,-0.086252,0.250000,0.807599,0.000000,-0.589731,0.000000,1.000000,0.000000,0.589731,0.000000,0.807599,-0.630726
13,右髋侧摆,255,14,12,-0.002371,-0.086252,0.250000,0.807599,-0.077236,-0.584652,0.000000,0.991387,-0.130968,0.589731,0.105770,0.800643,0.131346
14,右髋旋转,255,15,13,0.061473,-0.071950,0.162570,0.811284,-0.000000,-0.584652,-0.094382,0.986884,-0.130968,0.576983,0.161433,0.800643,-0.095347
15,右膝前摆,255,16,14,0.088776,-0.065834,0.125180,0.672823,-0.000000,0.739804,0.119429,0.986884,-0.108616,-0.730100,0.161433,0.663998,1.457229
16,右踝前摆,255,17,15,-0.000000,-0.052800,0.045500,1.000000,-0.000000,0.000000,0.000000,0.986884,-0.161433,0.000000,0.161433,0.986884,-0.832779
17,右踝侧摆,255,18,16,-0.000000,-0.052800,0.045500,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,-0.162143
18,右脚端,255,255,17,-0.000000,-0.052800,-0.000000,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,0.000000
19,左髋前摆,255,20,0,-0.002371,0.019348,0.250000,0.627872,0.000000,-0.778317,0.000000,1.000000,0.000000,0.778317,0.000000,0.627872,-0.891980
20,左髋侧摆,255,21,19,-0.002371,0.019348,0.250000,0.627872,-0.095285,-0.772462,0.000000,0.992478,-0.122424,0.778317,0.076867,0.623149,0.122732
21,左髋旋转,255,22,20,0.081982,0.032717,0.181952,0.635061,-0.000000,-0.772462,-0.148912,0.981243,-0.122424,0.757973,0.192776,0.623149,-0.150609
22,左膝前摆,255,23,21,0.118056,0.038434,0.152851,0.621013,-0.000000,0.783801,0.151098,0.981243,-0.119716,-0.769099,0.192776,0.609364,1.783471
23,左踝前摆,255,24,22,0.024000,0.052800,0.079727,1.000000,-0.000000,0.000000,0.000000,0.981243,-0.192776,0.000000,0.192776,0.981243,-0.900762
24,左踝侧摆,255,25,23,0.024000,0.052800,0.079727,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,-0.193990
25,左脚端,255,255,24,0.024000,0.052800,0.034227,1.000000,-0.000000,-0.000000,0.000000,1.000000,0.000000,0.000000,-0.000000,1.000000,0.000000
0,主体,255,3,255,-0.002556,-0.038872,0.300000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
1,头部,255,255,2,-0.002556,-0.038872,0.505700,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
2,颈前摆,255,1,3,-0.002556,-0.038872,0.447200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
3,颈旋转,4,2,0,-0.002556,-0.038872,0.404200,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000
4,右大臂前摆,8,5,0,-0.002556,-0.102072,0.404200,0.996371,0.000000,-0.085115,0.000000,1.000000,0.000000,0.085115,0.000000,0.996371,-0.085218
5,右大臂侧摆,255,6,4,-0.002556,-0.151372,0.404200,0.996371,0.000000,-0.085115,0.000000,1.000000,0.000000,0.085115,0.000000,0.996371,0.000000
6,右臂肘前摆,255,7,5,0.006730,-0.151372,0.295496,0.996371,0.000000,-0.085115,0.000000,1.000000,0.000000,0.085115,0.000000,0.996371,0.000000
7,右手端,255,255,6,0.018646,-0.151372,0.156004,0.996371,0.000000,-0.085115,0.000000,1.000000,0.000000,0.085115,0.000000,0.996371,0.000000
8,左大臂前摆,12,9,0,-0.002556,0.024328,0.404200,0.996371,0.000000,0.085115,0.000000,1.000000,0.000000,-0.085115,0.000000,0.996371,0.085218
9,左大臂侧摆,255,10,8,-0.002556,0.073628,0.404200,0.996371,0.000000,0.085115,0.000000,1.000000,0.000000,-0.085115,0.000000,0.996371,0.000000
10,左臂肘前摆,255,11,9,-0.011842,0.073628,0.295496,0.996371,0.000000,0.085115,0.000000,1.000000,0.000000,-0.085115,0.000000,0.996371,0.000000
11,左手端,255,255,10,-0.023758,0.073628,0.156004,0.996371,0.000000,0.085115,0.000000,1.000000,0.000000,-0.085115,0.000000,0.996371,0.000000
